date_time,ambulance_dispatches,patient_count,dispatch_time,response_time
2025-11-14 04:30:00,1,1,43.8,513.06
2025-11-14 05:00:00,2,2,46.48,361.34
2025-11-14 05:30:00,1,1,47.29,327.75
2025-11-14 06:00:00,3,3,41.02,435.24
2025-11-14 06:30:00,2,2,48.06,516.76
2025-11-14 07:00:00,4,4,39.25,479.22
2025-11-14 07:30:00,2,2,46.63,388.55
2025-11-14 08:00:00,4,4,34.05,439.48
2025-11-14 08:30:00,3,3,35.93,461.06
2025-11-14 09:00:00,4,4,53.1,421.41
2025-11-14 09:30:00,2,2,44.57,396.23
2025-11-14 10:00:00,1,1,36.34,391.76
2025-11-14 10:30:00,5,6,50.16,432.02
2025-11-14 11:00:00,3,3,47.14,394.29
2025-11-14 11:30:00,3,3,38.79,437.88
2025-11-14 12:00:00,2,2,45.04,424.63
2025-11-14 12:30:00,5,5,46.87,408.5
2025-11-14 13:00:00,5,5,40.58,372.19
2025-11-14 13:30:00,4,4,40.09,386.84
2025-11-14 14:00:00,3,3,33.23,360.88
2025-11-14 14:30:00,2,2,40.59,482.96
2025-11-14 15:00:00,4,4,37.06,529.47
2025-11-14 15:30:00,4,4,40.5,502.69
2025-11-14 16:00:00,2,2,46.6,493.62
2025-11-14 16:30:00,2,2,48.07,390.86
2025-11-14 17:00:00,1,1,46.24,440.41
2025-11-14 17:30:00,2,2,43.74,368.98
2025-11-14 18:00:00,2,2,38.52,409.48
2025-11-14 18:30:00,1,1,39.55,349.36
2025-11-14 19:00:00,1,1,46.31,432.79
2025-11-14 19:30:00,1,1,42.13,423.57
2025-11-14 20:00:00,1,1,33.32,403.65
2025-11-14 20:30:00,1,1,37.28,340.95
2025-11-14 21:00:00,1,1,35.72,356.33
2025-11-14 21:30:00,1,1,41.87,442.75
2025-11-14 22:00:00,1,1,37.91,435.35
2025-11-14 22:30:00,1,1,45.91,375.72
2025-11-14 23:00:00,1,1,40.92,451.17
2025-11-14 23:30:00,1,1,40.51,389.67
2025-11-15 00:00:00,1,1,44.45,447.08
2025-11-15 00:30:00,1,1,43.92,460.24
2025-11-15 01:00:00,1,1,44.9,483.47
2025-11-15 01:30:00,1,1,40.81,434.02
2025-11-15 02:00:00,1,1,41.6,359.35
2025-11-15 02:30:00,1,1,38.56,509.28
2025-11-15 03:00:00,1,1,39.53,456.09
2025-11-15 03:30:00,1,1,42.29,433.27
2025-11-15 04:00:00,3,3,49.69,455.17
2025-11-15 04:30:00,2,2,37.78,376.99
2025-11-15 05:00:00,2,2,35.56,392.72
2025-11-15 05:30:00,1,1,35.99,340.74
2025-11-15 06:00:00,4,4,42.62,414.49
2025-11-15 06:30:00,3,3,42.01,437.37
2025-11-15 07:00:00,4,4,37.11,440.63
2025-11-15 07:30:00,2,2,37.68,488.68
2025-11-15 08:00:00,3,3,45.19,441.58
2025-11-15 08:30:00,6,7,41.75,498.03
2025-11-15 09:00:00,4,4,53.31,440.1
2025-11-15 09:30:00,5,6,44.2,443.91
2025-11-15 10:00:00,4,4,41.44,512.26
2025-11-15 10:30:00,6,6,43.84,443.46
2025-11-15 11:00:00,3,3,42.8,413.74
2025-11-15 11:30:00,6,6,40.61,410.2
2025-11-15 12:00:00,4,4,34.35,452.33
2025-11-15 12:30:00,5,5,45.85,470.51
2025-11-15 13:00:00,2,2,48.01,482.63
2025-11-15 13:30:00,6,6,54.91,370.9
2025-11-15 14:00:00,4,4,41.09,435.17
2025-11-15 14:30:00,4,4,45.52,462.92
2025-11-15 15:00:00,4,5,43.14,348.01
2025-11-15 15:30:00,6,7,47.5,477.36
2025-11-15 16:00:00,5,6,45.59,491.78
2025-11-15 16:30:00,3,3,51.22,413.55
2025-11-15 17:00:00,1,1,38.12,418.2
2025-11-15 17:30:00,3,3,39.99,340.38
2025-11-15 18:00:00,3,3,42.85,482.62
2025-11-15 18:30:00,3,3,45.18,412.71
2025-11-15 19:00:00,1,1,48.5,424.41
2025-11-15 19:30:00,2,2,38.6,401.99
2025-11-15 20:00:00,2,2,31.85,481.72
2025-11-15 20:30:00,2,2,47.78,361.9
2025-11-15 21:00:00,2,2,40.23,413.85
2025-11-15 21:30:00,1,1,38.57,477.19
2025-11-15 22:00:00,1,1,41.31,417.49
2025-11-15 22:30:00,2,2,44.63,401.93
2025-11-15 23:00:00,2,2,43.02,371.49
2025-11-15 23:30:00,1,1,39.73,462.84
2025-11-16 00:00:00,1,1,37.82,429.14
2025-11-16 00:30:00,1,1,46.83,413.51
2025-11-16 01:00:00,1,1,39.53,413.34
2025-11-16 01:30:00,1,1,42.93,338.7
2025-11-16 02:00:00,2,2,48.14,398.18
2025-11-16 02:30:00,1,1,48.07,408.39
2025-11-16 03:00:00,1,1,35.83,398.08
2025-11-16 03:30:00,1,1,43.2,329.81
2025-11-16 04:00:00,1,1,33.66,459.17
2025-11-16 04:30:00,1,1,42.86,457.51
2025-11-16 05:00:00,2,2,47.31,452.26
2025-11-16 05:30:00,2,2,40.89,457.23
2025-11-16 06:00:00,3,3,39.4,437.45
2025-11-16 06:30:00,3,3,38.91,442.82
2025-11-16 07:00:00,3,3,35.16,503.78
2025-11-16 07:30:00,5,5,41.84,415.55
2025-11-16 08:00:00,5,5,43.26,470.1
2025-11-16 08:30:00,2,2,55.83,476.43
2025-11-16 09:00:00,5,6,47.35,368.22
2025-11-16 09:30:00,4,5,46.46,491.54
2025-11-16 10:00:00,4,4,32.33,454.04
2025-11-16 10:30:00,5,5,49.0,494.58
2025-11-16 11:00:00,6,7,46.74,486.22
2025-11-16 11:30:00,4,5,56.85,451.73
2025-11-16 12:00:00,3,3,39.1,454.98
2025-11-16 12:30:00,3,3,34.55,444.13
2025-11-16 13:00:00,4,4,46.66,496.55
2025-11-16 13:30:00,5,6,49.62,370.27
2025-11-16 14:00:00,3,3,51.23,436.94
2025-11-16 14:30:00,3,3,49.01,481.44
2025-11-16 15:00:00,2,2,44.63,378.52
2025-11-16 15:30:00,5,5,45.59,469.59
2025-11-16 16:00:00,3,3,41.07,497.0
2025-11-16 16:30:00,5,5,55.97,403.65
2025-11-16 17:00:00,1,1,49.72,473.61
2025-11-16 17:30:00,3,3,37.73,405.66
2025-11-16 18:00:00,2,2,46.47,365.2
2025-11-16 18:30:00,3,3,52.01,453.93
2025-11-16 19:00:00,3,3,41.74,354.16
2025-11-16 19:30:00,1,1,42.77,435.96
2025-11-16 20:00:00,2,2,35.55,420.02
2025-11-16 20:30:00,2,2,38.97,467.17
2025-11-16 21:00:00,2,2,39.79,498.71
2025-11-16 21:30:00,2,2,43.19,376.28
2025-11-16 22:00:00,1,1,45.11,302.88
2025-11-16 22:30:00,1,1,40.93,399.49
2025-11-16 23:00:00,1,1,41.47,457.79
2025-11-16 23:30:00,1,1,44.51,312.82
2025-11-17 00:00:00,1,1,40.67,464.58
2025-11-17 00:30:00,1,1,41.16,374.03
2025-11-17 01:00:00,1,1,43.31,390.68
2025-11-17 01:30:00,1,1,43.44,416.5
2025-11-17 02:00:00,1,1,49.33,420.05
2025-11-17 02:30:00,1,1,30.81,415.04
2025-11-17 03:00:00,1,1,42.71,434.62
2025-11-17 03:30:00,1,1,29.26,520.28
2025-11-17 04:00:00,1,1,41.94,350.54
2025-11-17 04:30:00,1,1,39.47,383.15
2025-11-17 05:00:00,1,1,31.16,462.63
2025-11-17 05:30:00,1,1,46.59,459.93
2025-11-17 06:00:00,3,3,44.68,454.83
2025-11-17 06:30:00,2,2,47.97,347.79
2025-11-17 07:00:00,2,2,31.1,318.07
2025-11-17 07:30:00,1,1,39.3,406.04
2025-11-17 08:00:00,3,3,46.96,482.03
2025-11-17 08:30:00,1,1,39.18,317.23
2025-11-17 09:00:00,4,4,37.17,474.11
2025-11-17 09:30:00,4,4,44.36,455.14
2025-11-17 10:00:00,5,5,45.89,413.11
2025-11-17 10:30:00,2,2,36.83,396.73
2025-11-17 11:00:00,5,5,45.47,475.9
2025-11-17 11:30:00,3,3,39.77,504.1
2025-11-17 12:00:00,5,6,52.79,493.85
2025-11-17 12:30:00,4,4,37.59,481.88
2025-11-17 13:00:00,5,5,36.8,408.75
2025-11-17 13:30:00,4,5,48.62,333.55
2025-11-17 14:00:00,2,2,40.6,412.88
2025-11-17 14:30:00,4,4,51.53,460.83
2025-11-17 15:00:00,2,2,57.75,447.19
2025-11-17 15:30:00,2,2,47.25,386.71
2025-11-17 16:00:00,1,1,42.28,391.85
2025-11-17 16:30:00,1,1,42.27,525.29
2025-11-17 17:00:00,3,3,39.39,493.88
2025-11-17 17:30:00,1,1,43.16,465.17
2025-11-17 18:00:00,1,1,50.1,427.02
2025-11-17 18:30:00,3,3,43.62,415.82
2025-11-17 19:00:00,1,1,47.67,419.9
2025-11-17 19:30:00,1,1,40.62,496.38
2025-11-17 20:00:00,1,1,47.47,403.4
2025-11-17 20:30:00,1,1,44.83,399.37
2025-11-17 21:00:00,1,1,43.62,497.1
2025-11-17 21:30:00,1,1,56.73,459.68
2025-11-17 22:00:00,1,1,45.72,444.34
2025-11-17 22:30:00,1,1,39.15,392.65
2025-11-17 23:00:00,1,1,38.1,429.77
2025-11-17 23:30:00,1,1,43.49,376.64
2025-11-18 00:00:00,1,1,38.15,399.13
2025-11-18 00:30:00,1,1,37.6,491.21
2025-11-18 01:00:00,1,1,47.98,460.58
2025-11-18 01:30:00,1,1,41.22,417.2
2025-11-18 02:00:00,1,1,36.63,471.75
2025-11-18 02:30:00,1,1,31.04,385.4
2025-11-18 03:00:00,1,1,52.45,485.82
2025-11-18 03:30:00,1,1,38.72,435.22
2025-11-18 04:00:00,1,1,39.5,438.19
2025-11-18 04:30:00,2,2,39.74,375.46
2025-11-18 05:00:00,2,2,40.53,352.16
2025-11-18 05:30:00,1,1,41.73,341.45
2025-11-18 06:00:00,1,1,49.15,327.49
2025-11-18 06:30:00,2,2,42.67,263.92
2025-11-18 07:00:00,2,2,38.05,364.86
2025-11-18 07:30:00,3,3,36.36,433.51
2025-11-18 08:00:00,1,1,36.06,519.16
2025-11-18 08:30:00,1,1,38.43,450.65
2025-11-18 09:00:00,3,3,50.66,491.71
2025-11-18 09:30:00,1,1,46.88,452.58
2025-11-18 10:00:00,2,2,48.3,438.76
2025-11-18 10:30:00,2,2,52.31,421.33
2025-11-18 11:00:00,4,4,39.07,498.91
2025-11-18 11:30:00,4,4,41.07,469.82
2025-11-18 12:00:00,2,2,40.33,420.52
2025-11-18 12:30:00,3,3,41.39,489.65
2025-11-18 13:00:00,4,4,43.06,416.91
2025-11-18 13:30:00,2,2,42.84,435.78
2025-11-18 14:00:00,2,2,51.54,420.91
2025-11-18 14:30:00,3,3,43.35,427.57
2025-11-18 15:00:00,1,1,36.96,420.62
2025-11-18 15:30:00,2,2,42.93,479.37
2025-11-18 16:00:00,2,2,41.07,416.91
2025-11-18 16:30:00,3,3,43.24,500.74
2025-11-18 17:00:00,1,1,42.64,369.19
2025-11-18 17:30:00,4,4,47.82,503.78
2025-11-18 18:00:00,2,2,38.45,469.03
2025-11-18 18:30:00,1,1,43.7,417.89
2025-11-18 19:00:00,1,1,39.39,472.23
2025-11-18 19:30:00,1,1,50.56,450.47
2025-11-18 20:00:00,2,2,39.17,379.22
2025-11-18 20:30:00,2,2,47.11,444.27
2025-11-18 21:00:00,1,1,42.2,433.45
2025-11-18 21:30:00,1,1,34.0,340.99
2025-11-18 22:00:00,1,1,37.11,316.26
2025-11-18 22:30:00,1,1,43.85,389.21
2025-11-18 23:00:00,1,1,39.94,489.63
2025-11-18 23:30:00,1,1,39.74,393.66
2025-11-19 00:00:00,1,1,39.84,373.95
2025-11-19 00:30:00,1,1,29.43,400.96
2025-11-19 01:00:00,1,1,33.54,439.98
2025-11-19 01:30:00,1,1,45.78,373.97
2025-11-19 02:00:00,1,1,35.27,490.58
2025-11-19 02:30:00,1,1,40.76,457.04
2025-11-19 03:00:00,1,1,43.44,460.45
2025-11-19 03:30:00,1,1,41.65,526.87
2025-11-19 04:00:00,1,1,47.5,386.62
2025-11-19 04:30:00,1,1,31.29,414.65
2025-11-19 05:00:00,1,1,44.54,372.69
2025-11-19 05:30:00,1,1,43.85,425.36
2025-11-19 06:00:00,2,2,46.81,383.95
2025-11-19 06:30:00,1,1,41.35,408.82
2025-11-19 07:00:00,2,2,36.94,403.23
2025-11-19 07:30:00,1,1,49.63,356.02
2025-11-19 08:00:00,3,3,46.56,456.56
2025-11-19 08:30:00,4,5,45.58,348.65
2025-11-19 09:00:00,3,3,49.73,393.54
2025-11-19 09:30:00,2,2,48.14,429.7
2025-11-19 10:00:00,3,3,47.76,415.3
2025-11-19 10:30:00,2,2,41.99,508.79
2025-11-19 11:00:00,2,2,45.83,484.4
2025-11-19 11:30:00,4,4,40.94,431.93
2025-11-19 12:00:00,4,4,36.32,414.05
2025-11-19 12:30:00,4,4,48.14,390.05
2025-11-19 13:00:00,3,3,52.13,339.08
2025-11-19 13:30:00,4,4,37.78,512.62
2025-11-19 14:00:00,2,2,32.77,395.27
2025-11-19 14:30:00,3,3,37.37,433.98
2025-11-19 15:00:00,2,2,45.45,390.18
2025-11-19 15:30:00,5,5,44.74,482.33
2025-11-19 16:00:00,4,4,46.63,436.96
2025-11-19 16:30:00,3,3,41.84,434.47
2025-11-19 17:00:00,1,1,50.11,401.47
2025-11-19 17:30:00,2,2,41.74,294.9
2025-11-19 18:00:00,2,2,46.06,418.87
2025-11-19 18:30:00,2,2,40.71,398.97
2025-11-19 19:00:00,1,1,34.6,440.65
2025-11-19 19:30:00,1,1,42.11,417.05
2025-11-19 20:00:00,1,1,33.61,406.38
2025-11-19 20:30:00,1,1,38.96,386.85
2025-11-19 21:00:00,1,1,37.56,412.57
2025-11-19 21:30:00,1,1,36.93,413.92
2025-11-19 22:00:00,1,1,40.04,396.88
2025-11-19 22:30:00,1,1,42.94,420.53
2025-11-19 23:00:00,1,1,38.73,409.92
2025-11-19 23:30:00,1,1,37.62,403.51
2025-11-20 00:00:00,1,1,42.05,398.76
2025-11-20 00:30:00,1,1,37.77,398.94
2025-11-20 01:00:00,1,1,34.61,437.88
2025-11-20 01:30:00,1,1,41.2,504.5
2025-11-20 02:00:00,1,1,50.14,388.63
2025-11-20 02:30:00,1,1,36.62,445.78
2025-11-20 03:00:00,1,1,48.99,443.74
2025-11-20 03:30:00,1,1,34.81,385.95
2025-11-20 04:00:00,1,1,38.48,370.59
2025-11-20 04:30:00,1,1,39.56,304.09
2025-11-20 05:00:00,1,1,37.16,411.51
2025-11-20 05:30:00,1,1,37.55,503.53
2025-11-20 06:00:00,1,1,39.36,469.51
2025-11-20 06:30:00,1,1,37.42,450.13
2025-11-20 07:00:00,1,1,37.81,414.51
2025-11-20 07:30:00,3,3,49.94,404.27
2025-11-20 08:00:00,3,3,45.47,375.27
2025-11-20 08:30:00,2,2,46.14,449.25
2025-11-20 09:00:00,2,2,46.47,464.97
2025-11-20 09:30:00,3,3,49.07,430.68
2025-11-20 10:00:00,3,3,37.94,418.17
2025-11-20 10:30:00,3,3,45.07,382.96
2025-11-20 11:00:00,4,4,41.68,345.53
2025-11-20 11:30:00,2,2,35.66,456.01
2025-11-20 12:00:00,2,2,53.05,430.88
2025-11-20 12:30:00,2,2,37.97,558.22
2025-11-20 13:00:00,3,3,39.53,419.83
2025-11-20 13:30:00,4,4,39.15,417.61
2025-11-20 14:00:00,3,3,45.75,371.47
2025-11-20 14:30:00,3,3,40.47,458.56
2025-11-20 15:00:00,2,2,42.25,405.92
2025-11-20 15:30:00,3,3,40.32,444.2
2025-11-20 16:00:00,1,1,47.07,466.55
2025-11-20 16:30:00,3,3,43.37,394.4
2025-11-20 17:00:00,1,1,45.19,474.82
2025-11-20 17:30:00,1,1,40.92,395.05
2025-11-20 18:00:00,2,2,42.04,468.96
2025-11-20 18:30:00,1,1,42.29,435.44
2025-11-20 19:00:00,1,1,38.87,474.14
2025-11-20 19:30:00,2,2,45.36,408.94
2025-11-20 20:00:00,1,1,46.63,436.32
2025-11-20 20:30:00,1,1,41.75,437.75
2025-11-20 21:00:00,1,1,42.76,405.53
2025-11-20 21:30:00,1,1,36.55,450.66
2025-11-20 22:00:00,1,1,27.99,418.97
2025-11-20 22:30:00,1,1,49.72,357.13
2025-11-20 23:00:00,1,1,41.9,442.24
2025-11-20 23:30:00,1,1,38.07,370.3
2025-11-21 00:00:00,1,1,45.86,402.91
2025-11-21 00:30:00,1,1,37.72,520.41
2025-11-21 01:00:00,1,1,38.06,415.65
2025-11-21 01:30:00,1,1,35.98,346.88
2025-11-21 02:00:00,1,1,42.46,471.31
2025-11-21 02:30:00,1,1,39.41,365.79
2025-11-21 03:00:00,1,1,40.07,395.77
2025-11-21 03:30:00,1,1,41.64,420.0
2025-11-21 04:00:00,2,2,42.53,463.89
2025-11-21 04:30:00,1,1,26.94,382.47
2025-11-21 05:00:00,1,1,49.73,450.34
2025-11-21 05:30:00,2,2,46.64,445.98
2025-11-21 06:00:00,1,1,40.7,406.66
2025-11-21 06:30:00,2,2,37.42,412.31
2025-11-21 07:00:00,1,1,32.25,372.61
2025-11-21 07:30:00,1,1,40.91,373.23
2025-11-21 08:00:00,1,1,44.74,479.64
2025-11-21 08:30:00,3,3,47.81,396.48
2025-11-21 09:00:00,3,3,53.82,422.05
2025-11-21 09:30:00,2,2,36.76,441.65
2025-11-21 10:00:00,2,2,45.28,432.63
2025-11-21 10:30:00,2,2,47.38,391.41
2025-11-21 11:00:00,3,3,42.03,315.37
2025-11-21 11:30:00,1,1,48.69,415.77
2025-11-21 12:00:00,2,2,39.41,414.22
2025-11-21 12:30:00,4,4,44.53,374.69
2025-11-21 13:00:00,4,4,41.64,424.36
2025-11-21 13:30:00,4,4,38.44,458.15
2025-11-21 14:00:00,4,4,41.02,413.0
2025-11-21 14:30:00,2,2,41.68,475.81
2025-11-21 15:00:00,2,2,39.97,394.26
2025-11-21 15:30:00,3,3,39.91,481.55
2025-11-21 16:00:00,4,5,41.23,599.15
2025-11-21 16:30:00,1,1,48.29,412.15
2025-11-21 17:00:00,2,2,39.33,426.34
2025-11-21 17:30:00,3,3,41.27,483.58
2025-11-21 18:00:00,1,1,44.03,511.81
2025-11-21 18:30:00,2,2,43.05,486.17
2025-11-21 19:00:00,2,2,43.83,523.94
2025-11-21 19:30:00,1,1,42.75,402.23
2025-11-21 20:00:00,1,1,30.35,360.36
2025-11-21 20:30:00,1,1,48.47,427.03
2025-11-21 21:00:00,1,1,41.9,463.91
2025-11-21 21:30:00,1,1,41.56,342.52
2025-11-21 22:00:00,1,1,45.51,371.97
2025-11-21 22:30:00,1,1,29.58,255.16
2025-11-21 23:00:00,1,1,45.86,384.95
2025-11-21 23:30:00,1,1,33.96,313.65
2025-11-22 00:00:00,1,1,38.24,444.23
2025-11-22 00:30:00,1,1,44.15,385.12
2025-11-22 01:00:00,1,1,45.1,443.66
2025-11-22 01:30:00,2,2,43.98,298.16
2025-11-22 02:00:00,1,1,31.72,450.02
2025-11-22 02:30:00,1,1,39.79,412.39
2025-11-22 03:00:00,2,2,37.38,397.05
2025-11-22 03:30:00,1,1,44.09,320.97
2025-11-22 04:00:00,1,1,45.11,468.12
2025-11-22 04:30:00,2,2,39.16,403.11
2025-11-22 05:00:00,2,2,43.85,407.19
2025-11-22 05:30:00,2,2,43.89,380.27
2025-11-22 06:00:00,3,3,49.5,461.37
2025-11-22 06:30:00,2,2,25.8,462.66
2025-11-22 07:00:00,1,1,44.62,375.4
2025-11-22 07:30:00,3,3,49.42,334.69
2025-11-22 08:00:00,1,1,42.81,590.01
2025-11-22 08:30:00,5,5,42.32,372.79
2025-11-22 09:00:00,5,5,38.43,422.04
2025-11-22 09:30:00,2,2,48.88,446.57
2025-11-22 10:00:00,5,5,44.16,440.04
2025-11-22 10:30:00,3,3,43.94,515.84
2025-11-22 11:00:00,5,6,42.27,396.52
2025-11-22 11:30:00,6,7,50.48,469.22
2025-11-22 12:00:00,3,3,39.98,488.44
2025-11-22 12:30:00,2,2,45.51,449.36
2025-11-22 13:00:00,5,5,37.52,462.81
2025-11-22 13:30:00,5,5,34.2,462.37
2025-11-22 14:00:00,6,6,40.31,435.38
2025-11-22 14:30:00,4,4,42.96,497.54
2025-11-22 15:00:00,6,7,46.03,483.07
2025-11-22 15:30:00,5,6,45.83,448.7
2025-11-22 16:00:00,2,2,53.89,463.36
2025-11-22 16:30:00,2,2,49.89,370.04
2025-11-22 17:00:00,3,3,39.8,457.87
2025-11-22 17:30:00,1,1,46.6,366.3
2025-11-22 18:00:00,2,2,31.51,391.97
2025-11-22 18:30:00,1,1,39.01,444.31
2025-11-22 19:00:00,4,4,28.46,433.48
2025-11-22 19:30:00,2,2,47.84,379.9
2025-11-22 20:00:00,1,1,44.06,429.29
2025-11-22 20:30:00,3,3,41.33,405.93
2025-11-22 21:00:00,1,1,49.18,418.18
2025-11-22 21:30:00,1,1,42.18,371.75
2025-11-22 22:00:00,1,1,46.23,414.55
2025-11-22 22:30:00,1,1,35.93,414.96
2025-11-22 23:00:00,1,1,35.32,414.11
2025-11-22 23:30:00,1,1,37.3,470.38
2025-11-23 00:00:00,2,2,34.09,368.6
2025-11-23 00:30:00,1,1,44.09,473.61
2025-11-23 01:00:00,1,1,50.29,443.18
2025-11-23 01:30:00,2,2,34.53,489.96
2025-11-23 02:00:00,2,2,37.43,389.53
2025-11-23 02:30:00,1,1,44.66,445.23
2025-11-23 03:00:00,1,1,37.98,488.55
2025-11-23 03:30:00,2,2,46.45,431.47
2025-11-23 04:00:00,2,2,43.19,475.14
2025-11-23 04:30:00,1,1,42.25,390.9
2025-11-23 05:00:00,3,3,49.74,444.73
2025-11-23 05:30:00,1,1,34.61,412.91
2025-11-23 06:00:00,3,3,51.98,386.68
2025-11-23 06:30:00,3,3,44.49,435.49
2025-11-23 07:00:00,4,4,49.64,433.12
2025-11-23 07:30:00,3,3,52.11,535.04
2025-11-23 08:00:00,2,2,37.67,402.42
2025-11-23 08:30:00,5,5,42.33,522.26
2025-11-23 09:00:00,4,4,40.76,401.66
2025-11-23 09:30:00,2,2,38.66,429.51
2025-11-23 10:00:00,6,6,43.53,532.28
2025-11-23 10:30:00,3,3,44.14,348.04
2025-11-23 11:00:00,3,3,46.25,514.11
2025-11-23 11:30:00,5,5,49.22,480.92
2025-11-23 12:00:00,5,5,48.58,482.02
2025-11-23 12:30:00,4,4,50.59,446.67
2025-11-23 13:00:00,5,5,45.65,497.29
2025-11-23 13:30:00,4,4,56.11,573.86
2025-11-23 14:00:00,6,7,43.09,407.28
2025-11-23 14:30:00,3,3,47.23,342.04
2025-11-23 15:00:00,2,2,46.15,470.42
2025-11-23 15:30:00,5,5,45.38,479.93
2025-11-23 16:00:00,5,5,40.69,432.23
2025-11-23 16:30:00,3,3,53.23,342.11
2025-11-23 17:00:00,2,2,43.76,420.68
2025-11-23 17:30:00,4,4,47.81,468.23
2025-11-23 18:00:00,4,4,50.0,395.57
2025-11-23 18:30:00,3,3,42.22,414.2
2025-11-23 19:00:00,4,4,48.01,350.63
2025-11-23 19:30:00,1,1,36.78,461.96
2025-11-23 20:00:00,1,1,40.09,365.96
2025-11-23 20:30:00,3,3,48.63,454.51
2025-11-23 21:00:00,1,1,32.19,314.15
2025-11-23 21:30:00,1,1,47.16,465.95
2025-11-23 22:00:00,1,1,48.63,410.03
2025-11-23 22:30:00,1,1,44.26,455.68
2025-11-23 23:00:00,3,3,45.13,498.17
2025-11-23 23:30:00,1,1,40.92,410.07
2025-11-24 00:00:00,2,2,47.29,465.54
2025-11-24 00:30:00,3,3,32.73,368.17
2025-11-24 01:00:00,2,2,50.46,449.66
2025-11-24 01:30:00,3,3,34.27,466.16
2025-11-24 02:00:00,4,4,31.18,399.02
2025-11-24 02:30:00,5,5,44.75,411.25
2025-11-24 03:00:00,3,3,48.98,297.96
2025-11-24 03:30:00,4,4,38.04,508.65
2025-11-24 04:00:00,3,3,51.14,492.12
2025-11-24 04:30:00,5,5,37.77,456.76
2025-11-24 05:00:00,2,2,40.43,408.13
2025-11-24 05:30:00,4,5,44.43,512.9
2025-11-24 06:00:00,6,7,50.18,534.63
2025-11-24 06:30:00,3,3,42.16,417.12
2025-11-24 07:00:00,4,4,46.22,472.62
2025-11-24 07:30:00,4,4,46.19,428.91
2025-11-24 08:00:00,5,5,32.09,458.26
2025-11-24 08:30:00,3,3,45.51,503.68
2025-11-24 09:00:00,6,6,44.47,417.93
2025-11-24 09:30:00,5,6,34.68,486.62
2025-11-24 10:00:00,9,10,45.99,490.91
2025-11-24 10:30:00,5,5,47.62,534.08
2025-11-24 11:00:00,5,5,38.89,526.01
2025-11-24 11:30:00,4,4,53.2,509.22
2025-11-24 12:00:00,4,4,48.3,357.78
2025-11-24 12:30:00,9,10,48.14,480.13
2025-11-24 13:00:00,7,8,45.73,448.02
2025-11-24 13:30:00,3,3,44.19,508.89
2025-11-24 14:00:00,3,3,51.52,472.78
2025-11-24 14:30:00,3,3,47.75,517.86
2025-11-24 15:00:00,4,5,48.65,565.11
2025-11-24 15:30:00,3,3,45.03,479.1
2025-11-24 16:00:00,3,3,39.63,460.5
2025-11-24 16:30:00,5,5,41.87,409.2
2025-11-24 17:00:00,2,2,49.05,477.38
2025-11-24 17:30:00,3,3,53.09,545.99
2025-11-24 18:00:00,6,6,54.95,489.52
2025-11-24 18:30:00,5,6,40.95,435.14
2025-11-24 19:00:00,6,6,31.34,423.17
2025-11-24 19:30:00,4,4,48.52,387.76
2025-11-24 20:00:00,3,3,42.12,511.33
2025-11-24 20:30:00,4,5,39.43,481.64
2025-11-24 21:00:00,4,4,44.42,454.12
2025-11-24 21:30:00,3,3,39.54,389.69
2025-11-24 22:00:00,4,4,37.78,472.21
2025-11-24 22:30:00,3,3,46.68,431.11
2025-11-24 23:00:00,2,2,46.71,474.04
2025-11-24 23:30:00,4,4,40.73,331.36
2025-11-25 00:00:00,1,1,44.38,411.23
2025-11-25 00:30:00,1,1,41.42,422.6
2025-11-25 01:00:00,1,1,33.0,448.85
2025-11-25 01:30:00,1,1,37.25,359.6
2025-11-25 02:00:00,1,1,40.65,278.64
2025-11-25 02:30:00,1,1,34.83,409.6
2025-11-25 03:00:00,1,1,40.68,432.46
2025-11-25 03:30:00,1,1,40.98,411.27
2025-11-25 04:00:00,1,1,36.15,350.38
2025-11-25 04:30:00,1,1,48.17,505.72
2025-11-25 05:00:00,1,1,39.95,463.08
2025-11-25 05:30:00,1,1,46.8,504.26
2025-11-25 06:00:00,2,2,43.05,404.05
2025-11-25 06:30:00,3,3,44.39,344.47
2025-11-25 07:00:00,2,2,45.92,423.11
2025-11-25 07:30:00,1,1,29.58,405.9
2025-11-25 08:00:00,2,2,37.22,389.33
2025-11-25 08:30:00,3,3,32.45,484.35
2025-11-25 09:00:00,5,5,44.14,419.14
2025-11-25 09:30:00,4,5,46.85,377.24
2025-11-25 10:00:00,2,2,45.07,343.31
2025-11-25 10:30:00,2,2,42.18,384.01
2025-11-25 11:00:00,3,3,44.19,424.42
2025-11-25 11:30:00,2,2,46.34,353.77
2025-11-25 12:00:00,5,5,32.95,487.26
2025-11-25 12:30:00,4,4,36.81,463.73
2025-11-25 13:00:00,4,4,55.31,398.3
2025-11-25 13:30:00,2,2,41.83,436.09
2025-11-25 14:00:00,2,2,45.36,376.3
2025-11-25 14:30:00,2,2,40.89,476.4
2025-11-25 15:00:00,2,2,43.77,471.06
2025-11-25 15:30:00,3,3,32.14,454.26
2025-11-25 16:00:00,3,3,41.04,391.47
2025-11-25 16:30:00,1,1,37.26,435.09
2025-11-25 17:00:00,2,2,37.16,446.7
2025-11-25 17:30:00,2,2,38.72,380.48
2025-11-25 18:00:00,1,1,39.79,433.61
2025-11-25 18:30:00,2,2,43.4,480.24
2025-11-25 19:00:00,1,1,37.84,376.93
